Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Density Value (g / ml),Density Uncertainty (g / ml),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
dens_1085345433585028387,298.15,101.0,Liquid,2,CO,Solvent,0.4997,,O,Solvent,0.5003,,0.8816900000000003,0.000165,,,10.1016/j.jct.2007.05.004
dens_1085528015964465649,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.7054,,CCCCO,Solvent,0.2946,,0.8593100000000001,0.00031,,,10.1021/je0498457
dens_1087293569591308064,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2687,,CCCCC(=O)OCC,Solvent,0.7313,,1.0961200000000002,0.00112,,,10.1016/j.jct.2005.07.009
dens_1087422962538109584,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.4499,,CCCCNCCCC,Solvent,0.5501,,0.7778490000000002,9.250000000000004e-05,,,10.1016/j.jct.2011.05.003
dens_1087594007698023193,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.6993,,Nc1ccccc1,Solvent,0.3006999999999999,,0.8786430000000003,0.000178,,,10.1021/je900874z
dens_1087644349445114282,293.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.2538,,O,Solvent,0.7462,,0.9918800000000002,0.00059,,,10.1021/je800197t
dhmix_1088179016681497320,298.15,101.0,Liquid,2,CCCCO,Solvent,0.4977,,CCOC(C)(C)CC,Solvent,0.5023,,,,0.5669,0.00785,10.1021/je300670n
dhmix_1090642624443832057,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2411999999999999,,CCCCOC(=O)CCC,Solvent,0.7588,,,,-0.094,0.001,10.1016/j.jct.2009.05.006
dhmix_1091489740441728210,298.15,101.3,Liquid,2,CCCCCCCCC,Solvent,0.2601,,COC(C)(C)C,Solvent,0.7399,,,,0.371,0.0075,10.1016/j.fluid.2004.12.013
dhmix_1092036220949585875,298.15,101.0,Liquid,2,NCCO,Solvent,0.74678,,c1ccncc1,Solvent,0.25322,,,,0.612,0.003,10.1021/je400184t
dens_1092490027864410415,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.5022,,ClCCCCCl,Solvent,0.4978,,1.0524000000000004,0.0022,,,10.1021/je700339f
dens_1092901937898168896,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.6007,,CCCCOC=O,Solvent,0.3993,,1.5656800000000004,0.000375,,,10.1016/j.jct.2009.05.006
dens_1093419287151955190,298.15,101.325,Liquid,1,CCCC(=O)OC,Solvent,1.0,,,,,,0.8924200000000002,0.000485,,,10.1016/j.jct.2006.05.004
dhmix_1093585124211797932,298.15,101.3,Liquid,2,COC(=O)OC,Solvent,0.2529,,Cc1ccc(C)cc1,Solvent,0.7471,,,,0.4991,0.0054,10.1021/je020120h
dhmix_1093843275803987368,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.4822,,COC(C)=O,Solvent,0.5178,,,,0.151,0.002,10.1021/acs.jced.5b00813
dens_1094178443640761934,308.15,101.0,Liquid,2,CCOC(=O)OCC,Solvent,0.2217,,CS(C)=O,Solvent,0.7783,,1.0439800000000004,0.00013,,,10.1021/je050444g
dhmix_1095020430896351563,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.0978,,CCOC=O,Solvent,0.9022,,,,0.5311,0.00535,10.1021/je060355j
dens_1095352626338523806,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7425,,CCCCC(=O)OC,Solvent,0.2574999999999999,,0.7289800000000002,0.000505,,,10.1021/acs.jced.5b00813
dens_1095414448718823860,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.504,,CCO,Solvent,0.496,,0.8440100000000001,0.0001,,,10.1021/je201140q
dens_1095560204202919250,298.15,101.325,Liquid,2,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Solvent,0.79956,,COCCOCCOC,Solvent,0.2004399999999999,,1.4076500000000003,0.000495,,,10.1016/j.jct.2005.02.011
dens_1096779304557482988,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.5327,,ClCCCCCCl,Solvent,0.4673,,1.02303,0.000185,,,10.1016/j.jct.2006.10.008
dhmix_1096833657818534161,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.5099,,CCCCC(=O)OCC,Solvent,0.4901,,,,0.0237,0.001,10.1016/j.jct.2005.07.009
dens_1096877385003635828,298.15,101.3,Liquid,2,CCCCCCC,Solvent,0.2301999999999999,,COC(C)=O,Solvent,0.7698,,0.8290000000000002,0.0001,,,10.1021/acs.jced.9b00668
dens_1098544922869240945,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.4976,,CCCCC(=O)OCC,Solvent,0.5024,,1.2609800000000002,0.001335,,,10.1016/j.jct.2005.07.009
dens_1100169990444591467,298.15,101.0,Liquid,2,CCCO,Solvent,0.7001,,CCOC(=O)CC(=O)OCC,Solvent,0.2999,,0.9142540000000002,0.000153,,,10.1021/je100100n
dhmix_1100450730626916395,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7503,,CCCC(=O)OCC,Solvent,0.2497,,,,0.0241,0.00095,10.1016/j.jct.2005.07.009
dens_1100829590501968865,303.15,100.0,Liquid,2,CCO,Solvent,0.7799,,Cc1ccccc1O,Solvent,0.2200999999999999,,0.8671900000000002,0.000605,,,10.1016/j.jct.2018.12.039
dhmix_1101001475632451077,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.2252,,O=C1CCCCCC1,Solvent,0.7747999999999999,,,,0.0783,0.001,10.1021/acs.jced.6b00606
dhmix_1101447260293284221,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.494,,c1ccccc1,Solvent,0.506,,,,0.609,0.00395,10.1016/j.fluid.2013.10.029
dhmix_1101575580592240663,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.1995,,CC(C)O,Solvent,0.8005,,,,0.438,0.011,10.1016/j.jct.2015.01.013
dens_1102172587659637472,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7463,,CCCCOCCO,Solvent,0.2537,,0.8358320000000002,5.5000000000000016e-05,,,10.1016/j.fluid.2013.06.021
dhmix_1103515663691342839,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.514,,CCOC(=O)CC,Solvent,0.486,,,,-0.1259,0.00205,10.1016/j.jct.2005.07.009
dens_1105173553343721111,308.15,101.32,Liquid,2,OCCO,Solvent,0.7371,,OCc1ccccc1,Solvent,0.2629,,1.0753200000000005,0.000275,,,10.1021/je0342062
dens_1105411183497009651,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4909,,CCOC(C)=O,Solvent,0.5091,,1.4298900000000003,0.00116,,,10.1016/j.jct.2005.07.009
dens_1105444885606037940,293.15,101.0,Liquid,2,CCCCCO,Solvent,0.19909,,CCOC(=O)OCC,Solvent,0.80091,,0.94391,4.000000000000001e-05,,,10.1021/je1013476
dhmix_1107367594793013993,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.2727,,CCCCCl,Solvent,0.7273,,,,-0.0785,0.001,10.1016/j.fluid.2011.06.001
dens_1109796780897697143,298.15,101.0,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.5004,,CO,Solvent,0.4996,,0.9962350000000002,9.150000000000002e-05,,,10.1021/je100100n
dhmix_1110871338703125634,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7887,,COC=O,Solvent,0.2113,,,,1.154,0.005,10.1016/j.fluid.2013.11.026
dens_1111617657394063035,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5391,,ClCCCCl,Solvent,0.4609,,1.0043100000000005,0.000855,,,10.1016/j.jct.2008.10.007
dhmix_1111675628916257909,298.15,101.0,Liquid,2,CCCC(=O)OC,Solvent,0.5057,,ClCCCCl,Solvent,0.4942999999999999,,,,-0.2981,0.00155,10.1016/j.jct.2006.10.008
dens_1112128096721834081,298.15,101.0,Liquid,2,CNCCO,Solvent,0.8009,,O,Solvent,0.1991,,0.9466300000000002,0.00032,,,10.1021/je060457+
dhmix_1113631207235753369,298.15,100.0,Liquid,2,CO,Solvent,0.2822,,COC=O,Solvent,0.7178,,,,1.105,0.012,10.1016/j.jct.2015.02.019
dhmix_1113769892148668913,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7186,,CCC(=O)OC,Solvent,0.2814,,,,0.3042,0.00315,10.1016/j.jct.2006.05.004
dhmix_1114131096480963049,298.15,101.0,Liquid,2,CCC(=O)OC,Solvent,0.5,,ClCCCCCCCl,Solvent,0.5,,,,0.1686,0.00105,10.1016/j.jct.2006.10.008
dens_1114413339492560322,303.15,100.0,Liquid,2,CCO,Solvent,0.4698,,Cc1ccccc1O,Solvent,0.5302,,0.9524700000000004,0.0006,,,10.1016/j.jct.2018.12.039
dhmix_1114659247517686326,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.798,,ClCCCCCCCl,Solvent,0.2019999999999999,,,,0.067,0.002,10.1016/j.jct.2007.06.017
dens_1115121725996231039,308.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.4967,,c1ccccc1,Solvent,0.5033,,0.8566000000000003,0.0001,,,10.1007/s10765-009-0667-2
dhmix_1115402835538407874,298.15,101.0,Liquid,2,CCO,Solvent,0.2125,,Cc1cccc(O)c1,Solvent,0.7875,,,,-0.68742,0.01275,10.1016/j.fluid.2017.09.008
dens_1118562422548567355,298.15,101.325,Liquid,1,CC(C)CC(C)(C)C,Solvent,1.0,,,,,,0.6878100000000001,0.008,,,10.1021/acs.jced.6b00019
dens_1118853460585926767,298.15,101.3,Liquid,1,CC(=O)OC(C)=O,Solvent,1.0,,,,,,1.0748000000000002,0.00074,,,10.1021/je8003782
dens_1119014066582274264,298.15,101.3,Liquid,2,CCCCCCCC,Solvent,0.7226,,CCO,Solvent,0.2774,,0.7088000000000001,0.0015,,,10.1021/je034053i
dens_1119930253414624267,298.15,101.0,Liquid,2,CCO,Solvent,0.6995,,CN(C)CCO,Solvent,0.3005,,0.8345000000000002,0.000135,,,10.1016/j.tca.2014.03.038
dhmix_1123099162248680479,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.7528,,c1ccccc1,Solvent,0.2471999999999999,,,,-0.0312,0.0008,10.1021/je100489z
dens_1124622586228643363,298.15,100.0,Liquid,2,CC(C)O,Solvent,0.4413,,CCOC=O,Solvent,0.5587,,0.8482000000000003,0.00035,,,10.1021/je500848q
dens_1124879958763623588,303.15,101.0,Liquid,2,CCCCO,Solvent,0.7878000000000001,,CS(C)=O,Solvent,0.2122,,0.8518000000000001,0.00045,,,10.1007/s10765-005-8102-9
dhmix_1125756026184300594,308.15,101.3,Liquid,2,CCOC(=O)OCC,Solvent,0.5272,,OCCCc1ccccc1,Solvent,0.4728,,,,1.246,0.0115,10.1021/je0497395
dhmix_1126710771921470495,298.15,101.0,Liquid,2,CO,Solvent,0.7,,O,Solvent,0.3,,,,-0.583,0.0035,10.1016/j.tca.2006.02.028
dens_1127206989573222686,298.15,101.325,Liquid,1,CC(C)=O,Solvent,1.0,,,,,,0.7843000000000001,0.001,,,10.1021/je500418f
dhmix_1127491422918840111,298.15,101.0,Liquid,2,CCCCOCCCC,Solvent,0.2002,,c1ccccc1,Solvent,0.7998000000000001,,,,0.2802,0.00315,10.1016/j.fluid.2009.06.015
dhmix_1127868571780691876,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5158,,CCO,Solvent,0.4842,,,,0.638973,0.006903,10.1021/je7005743
dhmix_1128968771311392860,298.15,101.0,Liquid,2,O,Solvent,0.2307,,OC1=NCCC1,Solvent,0.7693,,,,-0.678,0.1695,10.1016/j.jct.2013.09.015
dhmix_1129077926331776862,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5763,,CCCCOC(C)=O,Solvent,0.4237,,,,-0.129,0.0015,10.1016/j.jct.2009.05.006
dhmix_1129414916141538177,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7443,,Cc1ccccc1C,Solvent,0.2557,,,,0.0421,0.00065,10.1016/j.jct.2010.07.016
dhmix_1131176031733024874,298.41,101.0,Liquid,2,CC#N,Solvent,0.5024,,CCOC(C)(C)CC,Solvent,0.4976,,,,0.9514,0.01285,10.1021/je301238f
dens_1131863239915829538,298.15,101.0,Liquid,2,CCO,Solvent,0.7499,,COC(=O)OC,Solvent,0.2501,,0.8741000000000002,0.000215,,,10.1021/je060217u
dens_1132089545559478160,298.15,101.3,Liquid,2,CCO,Solvent,0.2383498131301668,,O,Solvent,0.7616501868698332,,0.9225500000000002,0.00196,,,10.1021/je020173z
dhmix_1132835222292135012,298.2,100.0,Liquid,2,CCO,Solvent,0.2685999999999999,,CN(C)CCO,Solvent,0.7314,,,,-0.2783,0.0031,10.1021/je800334m
dhmix_1133145891299535616,303.15,101.0,Liquid,2,CCCCO,Solvent,0.5378000000000001,,CS(C)=O,Solvent,0.4622,,,,1.063,0.0065,10.1016/j.tca.2006.10.025
dens_1134260732394863277,298.15,100.0,Liquid,2,CCCCCCCl,Solvent,0.7293000000000001,,CN(C)C=O,Solvent,0.2707,,0.8844000000000002,0.0003,,,10.1021/je700096m
dens_1134425176500035409,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.2601,,ClCCCCl,Solvent,0.7399,,1.0925400000000005,0.000445,,,10.1016/j.jct.2005.11.003
dens_1135158561652939690,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.4626,,CCOC=O,Solvent,0.5374,,1.3744300000000005,0.001475,,,10.1016/j.jct.2005.07.009
dhmix_1137121346464618406,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.73,,COC=O,Solvent,0.27,,,,1.876,0.02,10.1016/j.fluid.2015.05.031
dhmix_1137774316856842141,298.15,101.0,Liquid,2,CCCCC(=O)OCC,Solvent,0.7376,,CCOC(C)=O,Solvent,0.2623999999999999,,,,0.114,0.0015,10.1016/j.jct.2012.03.011
dhmix_1138227742810216997,303.15,101.0,Liquid,2,CCO,Solvent,0.23372,,CCOC(=O)OCC,Solvent,0.76628,,,,1.4031,0.015,10.1021/je1013476
dens_1139761443535371798,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.4594,,O=C1CCCCC1,Solvent,0.5406,,0.9762000000000004,0.00025,,,10.1016/j.jct.2012.05.005
dens_1143899917445729043,293.15,100.0,Liquid,2,CC(=O)CC(C)C,Solvent,0.4982,,CS(C)=O,Solvent,0.5018,,0.9120000000000004,0.0015,,,10.1016/j.jct.2017.06.008
dens_1143960400191140887,298.15,101.32,Liquid,2,CCCCCCCCC,Solvent,0.7333000000000001,,CCOC(C)=O,Solvent,0.2667,,0.7391400000000001,0.000365,,,10.1021/je100832h
dens_1144054229076834836,298.15,101.325,Liquid,1,CCCCCO,Solvent,1.0,,,,,,0.8108300000000003,0.000875,,,10.1021/je034053i
dens_1144696340343060729,298.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.5,,O,Solvent,0.5,,0.90329,0.000235,,,10.1016/j.jct.2007.05.009
dens_1145191816882985532,298.15,101.0,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.2501,,CO,Solvent,0.7499,,0.9355040000000002,0.0001385,,,10.1021/je100100n
dhmix_1146741974006862263,298.15,101.3,Liquid,2,CCc1ccccc1,Solvent,0.5,,Cc1ccccc1,Solvent,0.5,,,,-0.0092,0.00045,10.1021/je020186c
dens_1146817213580156872,298.15,101.0,Liquid,2,CCCCC(=O)OC,Solvent,0.9292,,ClCCCCCl,Solvent,0.0707999999999999,,0.8998900000000002,0.00022,,,10.1016/j.jct.2006.10.008
dens_1146983614802652988,298.15,101.0,Liquid,2,CCCCO,Solvent,0.5004,,OC1=NCCC1,Solvent,0.4996,,0.94503,0.00015,,,10.1021/je801006q
dens_1148106102021344214,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2655,,Cc1ccncc1,Solvent,0.7344999999999999,,0.9662520000000002,0.00012,,,10.1016/j.jct.2010.12.028
dens_1149108903236886489,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.248,,CO,Solvent,0.752,,0.8375100000000002,8.000000000000002e-05,,,10.1016/j.jct.2015.02.019
dhmix_1150123216914319494,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7323,,CCCCCCCC,Solvent,0.2677,,,,0.784,0.0085,10.1021/acs.jced.5b00813
dhmix_1150917243327149472,298.15,101.0,Liquid,2,CCCCCCCl,Solvent,0.5,,CN(C)C=O,Solvent,0.5,,,,0.847,0.004,10.1016/j.jct.2007.01.017
dens_1151381676107956538,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.2455,,CCOC=O,Solvent,0.7545,,0.8195900000000003,0.000485,,,10.1016/j.fluid.2015.05.031
dhmix_1151384770032978736,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.248,,CCOC(=O)CC,Solvent,0.752,,,,-0.0263,0.001,10.1016/j.jct.2005.07.009
dhmix_1152603061840619045,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.27,,CCCCOC(C)=O,Solvent,0.73,,,,0.075,0.001,10.1016/j.jct.2009.05.006
dens_1154146346050277491,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2571,,CCC(=O)OC,Solvent,0.7429,,1.1520500000000002,0.000765,,,10.1016/j.jct.2006.05.004
dens_1155626281932782094,303.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.2922,,CN1CCCC1=O,Solvent,0.7078,,0.9591400000000002,0.00262,,,10.1016/j.jct.2009.01.006
dhmix_1155947551674373175,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2273,,ClCCCCl,Solvent,0.7726999999999999,,,,-0.157,0.002,10.1016/j.jct.2008.10.007
dens_1156063079100522708,298.15,101.0,Liquid,2,CCCCC(=O)OC,Solvent,0.2047,,ClCCCl,Solvent,0.7953,,1.1355300000000002,0.000295,,,10.1016/j.jct.2006.10.008
dhmix_1157268779816360933,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7671,,COC(C)=O,Solvent,0.2329,,,,0.4361,0.00415,10.1016/j.jct.2006.05.004
dhmix_1158289546015602372,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.25,,COC=O,Solvent,0.75,,,,2.052,0.022,10.1016/j.fluid.2015.05.031
dens_1158884159005777147,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7356,,CCCCC(=O)OC,Solvent,0.2644,,1.7112200000000004,0.002765,,,10.1016/j.jct.2006.05.004
dens_1159257310358090227,298.15,101.0,Liquid,2,CCCCC,Solvent,0.748,,CCOC=O,Solvent,0.252,,0.6707000000000002,0.000165,,,10.1016/j.fluid.2013.11.026
dens_1159403686634788877,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2536,,Cc1ccncc1,Solvent,0.7464,,0.9329390000000002,0.0002125,,,10.1016/j.tca.2011.02.002
dens_1159484282318418336,298.15,101.3,Liquid,2,C1CCOC1,Solvent,0.2053,,OCC(F)(F)F,Solvent,0.7947,,1.2551900000000002,0.000135,,,10.1021/je034076x
dens_1161630271132235487,298.15,101.3,Liquid,2,CCO,Solvent,0.2070999999999999,,CCOC(C)=O,Solvent,0.7929,,0.8785100000000002,0.000315,,,10.1021/je800899w
dhmix_1162381202412522434,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.7802,,CCOC(C)=O,Solvent,0.2198,,,,1.017,0.011,10.1021/je100832h
dens_1165049856972872340,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.4987,,CCOC(C)(C)CC,Solvent,0.5013,,0.7789000000000001,0.0002,,,10.1021/je300670n
dens_1165117582450092341,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5009,,CC(C)OC(C)C,Solvent,0.4991,,0.7005900000000002,0.000105,,,10.1021/je2011314
dhmix_1166067077774023009,298.15,101.0,Liquid,2,CCCC(=O)OC,Solvent,0.2379,,ClCCCCl,Solvent,0.7621,,,,-0.1268,0.0009,10.1016/j.jct.2006.10.008
dhmix_1166656674614639609,298.15,101.0,Liquid,2,CCCCCCCl,Solvent,0.2039999999999999,,CN(C)C=O,Solvent,0.796,,,,0.583,0.004,10.1016/j.jct.2007.01.017
dens_1166977019192775931,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.777,,CCOC(=O)CC,Solvent,0.223,,1.4740700000000002,0.001325,,,10.1016/j.jct.2005.07.009
dens_1167008264969667349,298.15,101.325,Liquid,2,C1COCCN1,Solvent,0.793,,O,Solvent,0.2069999999999999,,1.0057000000000005,0.00245,,,10.1021/je020191g
dhmix_1167162862671318351,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.2617,,OCc1ccccc1,Solvent,0.7383,,,,-0.3853,0.0019,10.1021/je0504212
dhmix_1167190373485301023,298.15,101.3,Liquid,2,CCC(C)(C)O,Solvent,0.7306,,CCO,Solvent,0.2694,,,,-0.7709,0.00335,10.1021/je101031j
dens_1167262410728396169,303.15,101.0,Liquid,2,CCO,Solvent,0.5005,,CS(C)=O,Solvent,0.4995,,0.9633000000000002,0.00125,,,10.1016/j.jct.2006.10.016
dhmix_1168431932519693668,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.5274,,CCCCOC=O,Solvent,0.4726,,,,0.204,0.0025,10.1016/j.jct.2009.05.006
dens_1168946353037312086,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5071,,CCCO,Solvent,0.4929,,0.7807100000000002,0.000255,,,10.1016/j.jct.2006.06.008
dhmix_1171155554844966705,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2471,,C1CCOCC1,Solvent,0.7529,,,,0.3613,0.00395,10.1016/j.tca.2010.03.028
dhmix_1171341344384480323,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7383,,CCCC(=O)OCC,Solvent,0.2617,,,,0.0502,0.00119,10.1016/j.jct.2005.07.009
dens_1172543322142527824,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.2477,,CCCOC=O,Solvent,0.7523,,0.8235300000000002,0.000485,,,10.1016/j.fluid.2015.05.031
dhmix_1174379599719699835,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7931,,CO,Solvent,0.2068999999999999,,,,0.812,0.009,10.1016/j.jct.2015.02.019
dhmix_1174392275991455181,308.15,101.0,Liquid,2,COc1ccccc1,Solvent,0.5547,,OCCCc1ccccc1,Solvent,0.4453,,,,1.0293,0.01105,10.1021/je050085p
dens_1174890511154571939,298.15,100.0,Liquid,2,C1CCOCC1,Solvent,0.7686,,O=C1CCCCCC1,Solvent,0.2314,,0.9012200000000002,0.000505,,,10.1021/acs.jced.6b00606
dhmix_1175027901978723342,298.15,101.0,Liquid,2,CCCC(=O)OC,Solvent,0.7462,,ClCCCCCCl,Solvent,0.2538,,,,-0.1132,0.00085,10.1016/j.jct.2006.10.008
dhmix_1175081460677389458,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.25,,CCCC(C)=O,Solvent,0.75,,,,0.06014,0.00063,10.1021/je025649t
dens_1175239822020030046,298.15,101.325,Liquid,1,NCCO,Solvent,1.0,,,,,,1.0125300000000002,0.002005,,,10.1016/j.jct.2019.01.025
dens_1176670918051955098,298.15,101.0,Liquid,2,C=COCCC,Solvent,0.5009,,CC(C)CC(C)(C)C,Solvent,0.4991,,0.7159000000000002,0.00015,,,10.1016/j.fluid.2007.07.002
dens_1179184695460672925,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7568,,Cc1cccnc1,Solvent,0.2431999999999999,,0.8976640000000002,0.0004655,,,10.1016/j.tca.2011.02.002
dhmix_1179341622676685107,308.15,101.0,Liquid,2,COc1ccccc1,Solvent,0.7136,,OCCCc1ccccc1,Solvent,0.2864,,,,1.1088,0.0119,10.1021/je050085p
dhmix_1180133264815330249,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.788,,CCCNCCC,Solvent,0.212,,,,0.088,0.001,10.1016/j.fluid.2013.01.011
dens_1180265274183315765,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7138,,COC(C)=O,Solvent,0.2862,,1.7174300000000005,0.002745,,,10.1016/j.jct.2006.05.004
dens_1180732376629017403,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.235,,CCOC(C)=O,Solvent,0.765,,1.1319100000000004,0.00135,,,10.1016/j.jct.2005.07.009
dens_1180890945670440403,298.15,101.0,Liquid,2,CCC(=O)OC,Solvent,0.9386,,ClCCCCl,Solvent,0.0614,,0.9271000000000004,0.000205,,,10.1016/j.jct.2006.10.008
dens_1182282307285265446,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.245,,CCCCC(=O)OC,Solvent,0.755,,1.1098500000000002,0.00067,,,10.1016/j.jct.2006.05.004
dhmix_1182924089945476872,298.15,100.0,Liquid,2,CC#N,Solvent,0.2416,,CCCCOCCCC,Solvent,0.7584,,,,0.94593,0.00601,10.1021/acs.jced.5b00838
dens_1183540904829584824,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7077,,CCOC=O,Solvent,0.2923,,1.4777400000000005,0.001385,,,10.1016/j.jct.2005.07.009
dens_1184318999137642715,308.15,101.0,Liquid,2,CCOc1ccccc1,Solvent,0.0642,,OCc1ccccc1,Solvent,0.9358,,1.02761,0.00011,,,10.1021/je050085p
dhmix_1185454895669962333,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7611,,CCOC(=O)CC,Solvent,0.2389,,,,0.0498,0.00115,10.1016/j.jct.2005.07.009
dens_1187818937240241755,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.2536,,COC(C)=O,Solvent,0.7464,,0.9147400000000002,0.000505,,,10.1021/acs.jced.5b00813
dens_1187888029800539390,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.5025,,ClCCCCCl,Solvent,0.4975,,1.0840000000000003,0.00075,,,10.1021/je7003758
dens_1187941919350264461,298.15,101.33,Liquid,2,c1cc[nH]c1,Solvent,0.2273,,c1ccncc1,Solvent,0.7726999999999999,,0.9755600000000002,5.5000000000000016e-05,,,10.1016/j.fluid.2013.10.029
dhmix_1188179412042866821,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7121,,CCCCOC=O,Solvent,0.2879,,,,0.237,0.0025,10.1016/j.jct.2009.05.006
dhmix_1188548276416925178,298.15,101.0,Liquid,2,CCCCC,Solvent,0.246,,CCCCOC=O,Solvent,0.754,,,,0.632,0.003,10.1016/j.fluid.2013.11.026
dhmix_1188891310965848548,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.2289999999999999,,CCOC=O,Solvent,0.771,,,,1.256,0.0135,10.1016/j.fluid.2015.05.031
dens_1190140816478398192,298.15,101.325,Liquid,1,OCCCc1ccccc1,Solvent,1.0,,,,,,1.0326900000000003,0.006,,,10.1021/je050085p
dens_1190676868306111778,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2945,,CCOC(=O)CC,Solvent,0.7055,,1.1394100000000005,0.00132,,,10.1016/j.jct.2005.07.009
dens_1191185394819541532,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7658,,Cc1ccccc1Cl,Solvent,0.2342,,0.9336500000000002,0.000505,,,10.1021/je400722h
dens_1191305454101632107,298.15,101.0,Liquid,2,CCCCO,Solvent,0.3993299999999999,,Cc1ccccc1,Solvent,0.60067,,0.8410100000000001,7.000000000000002e-05,,,10.1016/j.jct.2013.05.009
dens_1192491633684345401,298.15,101.3,Liquid,2,O,Solvent,0.7532,,OC1=NCCC1,Solvent,0.2468,,1.077068,0.0004905,,,10.1021/je0340809
